epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,19.8425,1.5108,1.2733,1.37995,0.81389,0.74677,0.79108,0.30434,2.11942,1.36939,1.85635,0.000983133,0.000983133,0.000983133
27,20.502,1.41231,1.19401,1.38568,0.75872,0.70732,0.69304,0.25646,2.16493,1.49172,1.86233,0.000981765,0.000981765,0.000981765
28,21.3454,1.43856,1.20881,1.36174,0.76014,0.70732,0.67959,0.24673,2.23436,1.58392,1.91244,0.000980345,0.000980345,0.000980345
29,21.9783,1.43893,1.24208,1.37069,0.9075,0.71804,0.77892,0.28028,2.24348,1.46044,1.93501,0.000978873,0.000978873,0.000978873
30,22.6114,1.44447,1.12832,1.33199,0.86772,0.80005,0.85345,0.32986,2.16716,1.39386,1.86612,0.000977349,0.000977349,0.000977349
31,23.2845,1.39276,1.14996,1.33089,0.87421,0.80488,0.88648,0.36381,1.98969,1.43686,1.75406,0.000975773,0.000975773,0.000975773
32,23.957,1.46287,1.16282,1.38481,0.89797,0.82927,0.89763,0.36959,1.94699,1.4871,1.71806,0.000974145,0.000974145,0.000974145
33,24.6336,1.34281,1.10211,1.23202,0.86256,0.82927,0.85335,0.34129,1.99709,1.44385,1.71582,0.000972466,0.000972466,0.000972466
34,25.2788,1.4426,1.28856,1.34755,0.82609,0.81108,0.83679,0.26795,2.16617,1.54401,1.86133,0.000970736,0.000970736,0.000970736
35,25.9213,1.42629,1.17761,1.36592,0.66362,0.78049,0.72306,0.23381,2.22274,1.61642,1.95162,0.000968955,0.000968955,0.000968955
36,26.5719,1.4556,1.49659,1.40829,0.65383,0.73715,0.73427,0.27267,2.16623,1.61101,1.91693,0.000967122,0.000967122,0.000967122
37,27.2142,1.4081,1.14295,1.32476,0.72181,0.63287,0.70593,0.30559,2.04893,1.56015,1.83733,0.000965239,0.000965239,0.000965239
38,27.8482,1.36159,1.09809,1.28245,0.65907,0.70732,0.6943,0.33296,1.90766,1.51854,1.7219,0.000963306,0.000963306,0.000963306
39,28.4856,1.35351,1.10051,1.27027,0.6467,0.66983,0.73642,0.33753,1.91449,1.46963,1.72615,0.000961322,0.000961322,0.000961322
40,29.1196,1.40747,1.08422,1.28588,0.90133,0.66862,0.83685,0.36182,1.91584,1.409,1.77888,0.000959289,0.000959289,0.000959289
41,29.7683,1.36364,1.11019,1.3016,0.73682,0.82927,0.84872,0.32092,2.01173,1.54689,1.98744,0.000957205,0.000957205,0.000957205
42,30.4076,1.46506,1.11939,1.31782,0.68881,0.7561,0.71829,0.2577,2.14421,1.68451,2.254,0.000955072,0.000955072,0.000955072
43,31.0419,1.32913,1.06942,1.28746,0.73507,0.68293,0.66047,0.21267,2.17874,1.76156,2.31996,0.000952889,0.000952889,0.000952889
44,31.677,1.40592,1.06584,1.31194,0.75002,0.65854,0.65854,0.24272,2.09077,1.63747,2.05686,0.000950658,0.000950658,0.000950658
45,32.3141,1.40761,1.1376,1.31387,0.81362,0.80488,0.86242,0.34966,1.99921,1.43531,1.83782,0.000948377,0.000948377,0.000948377
46,32.959,1.53052,2.19773,1.4987,0.82985,0.83276,0.86514,0.33547,1.96727,1.39391,1.79563,0.000946048,0.000946048,0.000946048
47,33.7503,1.34379,1.06275,1.2937,0.80521,0.82927,0.77532,0.3095,1.97996,1.48197,1.79322,0.000943671,0.000943671,0.000943671
48,34.3847,1.30242,1.03718,1.28102,0.83158,0.7561,0.74288,0.31085,1.97209,1.49171,1.75325,0.000941245,0.000941245,0.000941245
49,35.0154,1.41374,1.3742,1.38454,0.7582,0.73171,0.73916,0.33562,1.87925,1.437,1.69184,0.000938772,0.000938772,0.000938772
50,35.6557,1.34107,1.08123,1.29225,0.80227,0.70732,0.73381,0.35318,1.80094,1.4229,1.64737,0.000936251,0.000936251,0.000936251
51,36.2759,1.422,1.07619,1.35753,0.88566,0.75569,0.74584,0.35902,1.80484,1.40746,1.6601,0.000933683,0.000933683,0.000933683
52,36.9028,1.36304,1.08961,1.29843,0.84253,0.73171,0.75402,0.34491,1.81716,1.43422,1.69741,0.000931067,0.000931067,0.000931067
53,37.5296,1.41689,1.02417,1.32128,0.81329,0.7561,0.81071,0.35366,1.80903,1.45504,1.70305,0.000928405,0.000928405,0.000928405
54,38.1632,1.32394,1.07521,1.28766,0.79741,0.80488,0.85657,0.36777,1.81505,1.39517,1.65962,0.000925697,0.000925697,0.000925697
55,38.8111,1.34215,1.0011,1.27325,0.89153,0.80191,0.87645,0.39557,1.7498,1.31564,1.58733,0.000922942,0.000922942,0.000922942
56,39.4813,1.36242,1.01543,1.29954,0.86014,0.80488,0.85228,0.39128,1.71261,1.31118,1.56379,0.000920142,0.000920142,0.000920142
57,40.1144,1.38763,1.18813,1.32346,0.81395,0.7561,0.81498,0.41241,1.69193,1.31254,1.55103,0.000917296,0.000917296,0.000917296
58,40.7688,1.32535,0.999,1.27815,0.83837,0.78049,0.85455,0.43697,1.64012,1.26557,1.53572,0.000914405,0.000914405,0.000914405
59,41.4179,1.35766,1.08212,1.30301,0.89414,0.82411,0.89616,0.45763,1.62049,1.22538,1.54494,0.000911469,0.000911469,0.000911469
60,42.0694,1.31908,1.01052,1.25771,0.86446,0.87805,0.91115,0.48423,1.59395,1.20255,1.54247,0.000908488,0.000908488,0.000908488
61,42.722,1.2937,1.04077,1.28231,0.83692,0.8762,0.90516,0.48586,1.58699,1.19861,1.54343,0.000905463,0.000905463,0.000905463
62,43.3722,1.28781,0.93598,1.24839,0.85089,0.83523,0.90324,0.48947,1.63841,1.17563,1.55676,0.000902395,0.000902395,0.000902395
63,44.1875,1.41106,1.13895,1.33527,0.83648,0.80488,0.87781,0.4341,1.69836,1.1772,1.5711,0.000899282,0.000899282,0.000899282
64,44.82,1.3931,1.0597,1.30939,0.93706,0.80488,0.89893,0.42139,1.81605,1.2005,1.64869,0.000896127,0.000896127,0.000896127
65,45.483,1.40493,1.08653,1.36264,0.90064,0.80488,0.90381,0.40359,1.87495,1.20115,1.65829,0.000892928,0.000892928,0.000892928
66,46.1148,1.26695,0.94572,1.2018,0.8817,0.82927,0.90103,0.43742,1.76923,1.11904,1.59429,0.000889687,0.000889687,0.000889687
67,46.7876,1.24847,1.04738,1.26525,0.8301,0.85366,0.90222,0.43215,1.76379,1.11557,1.58681,0.000886404,0.000886404,0.000886404
68,47.5003,1.29941,1.01264,1.24388,0.83687,0.82927,0.90907,0.41823,1.73862,1.12879,1.60922,0.000883079,0.000883079,0.000883079
69,48.2084,1.33344,0.96938,1.27647,0.87782,0.80488,0.87495,0.44037,1.71105,1.15984,1.62229,0.000879713,0.000879713,0.000879713
70,48.9117,1.39212,0.9445,1.27145,0.87392,0.85366,0.88679,0.46852,1.71657,1.12741,1.61829,0.000876305,0.000876305,0.000876305
71,49.5356,1.28846,0.96942,1.26527,0.92003,0.842,0.89722,0.47437,1.77247,1.10162,1.61586,0.000872857,0.000872857,0.000872857
72,50.1583,1.36211,1.02526,1.35998,0.90871,0.82927,0.88876,0.43756,1.95687,1.14468,1.6879,0.000869368,0.000869368,0.000869368
73,50.7864,1.29178,0.94903,1.29479,0.92993,0.85366,0.90464,0.4153,2.01067,1.15451,1.70306,0.000865839,0.000865839,0.000865839
74,51.4279,1.27601,0.92819,1.23072,0.93565,0.87805,0.91616,0.42199,1.98893,1.13965,1.67947,0.000862271,0.000862271,0.000862271
75,52.0668,1.29917,0.91637,1.25168,0.93856,0.87805,0.92019,0.42208,1.95012,1.15923,1.67122,0.000858664,0.000858664,0.000858664
76,52.7074,1.3107,0.92911,1.27582,0.94725,0.87608,0.92218,0.43746,1.8813,1.18639,1.68042,0.000855018,0.000855018,0.000855018
77,53.3341,1.36864,1.02879,1.30815,0.85369,0.82927,0.86139,0.38443,1.92951,1.32151,1.77275,0.000851333,0.000851333,0.000851333
78,53.9659,1.33909,0.9253,1.29183,0.76402,0.7561,0.74896,0.28611,2.02677,1.55275,1.90313,0.000847611,0.000847611,0.000847611
79,54.6007,1.25843,0.918,1.26653,0.64029,0.65854,0.62975,0.21897,2.03562,1.72347,1.92576,0.000843851,0.000843851,0.000843851
80,55.2367,1.34644,1.06436,1.33435,0.71692,0.68293,0.66176,0.25854,1.96749,1.61385,1.84053,0.000840054,0.000840054,0.000840054
81,55.8561,1.35267,0.96527,1.3177,0.71945,0.75065,0.74253,0.33494,1.85731,1.44126,1.74957,0.00083622,0.00083622,0.00083622
82,56.6302,1.35969,0.96921,1.30858,0.80995,0.72772,0.78225,0.37477,1.7913,1.31807,1.69545,0.000832349,0.000832349,0.000832349
83,57.2573,1.28039,0.93239,1.25779,0.78822,0.85366,0.81163,0.4151,1.80968,1.24825,1.70336,0.000828443,0.000828443,0.000828443
84,57.8789,1.35562,1.15722,1.27768,0.89145,0.85366,0.88359,0.44834,1.789,1.1646,1.70637,0.000824502,0.000824502,0.000824502
85,58.5048,1.32707,0.96406,1.30728,0.92597,0.91538,0.93811,0.48205,1.75139,1.11149,1.68765,0.000820525,0.000820525,0.000820525
86,59.1397,1.27693,0.91735,1.28019,0.8996,0.95122,0.9422,0.50588,1.71764,1.12696,1.6617,0.000816514,0.000816514,0.000816514
87,59.7936,1.24162,0.88089,1.2126,0.90437,0.92268,0.9388,0.48305,1.75989,1.13008,1.68253,0.000812468,0.000812468,0.000812468
88,60.4167,1.30512,0.97343,1.28609,0.91651,0.90244,0.92122,0.44571,1.87504,1.11673,1.72509,0.000808389,0.000808389,0.000808389
89,61.0648,1.31223,0.93963,1.27793,0.91616,0.90244,0.89638,0.38218,2.04405,1.18043,1.84171,0.000804277,0.000804277,0.000804277
90,61.721,1.31187,0.93467,1.24512,0.88172,0.85366,0.88428,0.34589,2.14106,1.24964,1.94581,0.000800131,0.000800131,0.000800131
91,62.3601,1.31152,0.8568,1.24874,0.91204,0.85366,0.88136,0.35406,2.14268,1.22698,1.92926,0.000795954,0.000795954,0.000795954
92,62.9776,1.32314,1.06664,1.28026,0.90949,0.85366,0.88259,0.42185,1.98368,1.1432,1.81264,0.000791744,0.000791744,0.000791744
93,63.6013,1.25886,0.8622,1.23748,0.92667,0.87805,0.91225,0.47853,1.77106,1.06971,1.67962,0.000787503,0.000787503,0.000787503
94,64.2137,1.36537,1.07204,1.39553,0.92995,0.90244,0.91938,0.49377,1.6652,1.0036,1.61074,0.000783231,0.000783231,0.000783231
95,64.8362,1.29301,0.88742,1.24988,0.91691,0.90244,0.91987,0.4659,1.67657,1.0223,1.60683,0.000778929,0.000778929,0.000778929
96,65.4507,1.32792,0.93829,1.27501,0.91902,0.87805,0.90497,0.45823,1.71938,1.07962,1.63544,0.000774596,0.000774596,0.000774596
97,66.2442,1.25314,0.8514,1.22635,0.94664,0.86552,0.89293,0.42016,1.84205,1.14544,1.69975,0.000770234,0.000770234,0.000770234
98,66.8532,1.23363,0.84081,1.22622,0.88082,0.85366,0.86097,0.41041,1.89701,1.14757,1.73002,0.000765843,0.000765843,0.000765843
99,67.4656,1.35106,0.91728,1.318,0.85503,0.85366,0.89627,0.41194,1.8954,1.15025,1.71872,0.000761423,0.000761423,0.000761423
100,68.0742,1.27934,0.94457,1.28067,0.87236,0.83359,0.8874,0.41694,1.89142,1.13902,1.70349,0.000756976,0.000756976,0.000756976
101,68.6944,1.24788,0.88864,1.30415,0.89684,0.84824,0.88692,0.4249,1.86513,1.13372,1.67064,0.0007525,0.0007525,0.0007525
102,69.3066,1.20146,0.83485,1.224,0.92332,0.88111,0.90229,0.42336,1.85087,1.11025,1.63613,0.000747997,0.000747997,0.000747997
103,69.9174,1.40791,1.50707,1.32607,0.90947,0.87805,0.90361,0.45382,1.77918,1.09841,1.58299,0.000743468,0.000743468,0.000743468
104,70.5292,1.32663,0.86543,1.27776,0.9479,0.90244,0.92182,0.50529,1.66462,1.04362,1.52453,0.000738913,0.000738913,0.000738913
105,71.1448,1.31173,0.95284,1.26806,0.91365,0.90244,0.92875,0.53431,1.64417,1.02595,1.51051,0.000734332,0.000734332,0.000734332
106,71.7964,1.24964,0.8476,1.25616,0.89654,0.90244,0.92567,0.52073,1.66126,1.03232,1.50787,0.000729725,0.000729725,0.000729725
107,72.4208,1.22741,0.84607,1.22944,0.87444,0.87805,0.87601,0.45207,1.78369,1.10082,1.56861,0.000725094,0.000725094,0.000725094
108,73.0881,1.24353,0.81819,1.20401,0.89592,0.84,0.86036,0.40475,1.88407,1.16174,1.64662,0.000720439,0.000720439,0.000720439
109,73.7232,1.24029,0.83108,1.23434,0.87882,0.78049,0.8228,0.38434,1.88539,1.19113,1.68626,0.000715761,0.000715761,0.000715761
110,74.3483,1.20993,0.82216,1.21,0.88832,0.77609,0.8105,0.39089,1.87884,1.22178,1.70096,0.000711059,0.000711059,0.000711059
111,74.9669,1.20377,0.78199,1.20243,0.86439,0.77742,0.83275,0.42312,1.8046,1.16506,1.67152,0.000706335,0.000706335,0.000706335
112,75.5857,1.24516,0.81357,1.23188,0.89617,0.84221,0.8819,0.49644,1.63535,1.06275,1.60451,0.000701588,0.000701588,0.000701588
113,76.4227,1.28906,0.84293,1.26794,0.89147,0.85366,0.90378,0.51852,1.58563,1.01363,1.60742,0.00069682,0.00069682,0.00069682
114,77.0365,1.26136,1.21804,1.28717,0.88243,0.87805,0.91498,0.50366,1.64245,0.96746,1.64508,0.000692031,0.000692031,0.000692031
115,77.6591,1.34808,0.95044,1.28609,0.92045,0.90244,0.91926,0.4926,1.66916,0.94796,1.66528,0.000687222,0.000687222,0.000687222
116,78.2691,1.29731,1.04147,1.3698,0.9472,0.87512,0.91049,0.51046,1.65056,0.92586,1.61913,0.000682392,0.000682392,0.000682392
117,78.8835,1.30236,0.91795,1.30281,0.93619,0.87805,0.91011,0.49995,1.6894,0.9264,1.59369,0.000677543,0.000677543,0.000677543
118,79.5004,1.32956,0.82891,1.2632,0.94711,0.87354,0.91964,0.50038,1.69689,0.9343,1.5701,0.000672675,0.000672675,0.000672675
119,80.1475,1.20811,0.80635,1.19361,0.93785,0.85366,0.9238,0.53162,1.6407,0.93544,1.53558,0.000667789,0.000667789,0.000667789
120,80.8017,1.24707,0.80952,1.24463,0.92094,0.85243,0.91353,0.526,1.62018,0.95809,1.5136,0.000662885,0.000662885,0.000662885
121,81.4561,1.31219,0.88947,1.25102,0.90008,0.82927,0.90422,0.51613,1.59938,0.99347,1.49696,0.000657963,0.000657963,0.000657963
122,82.0926,1.31996,0.87716,1.22967,0.87541,0.82927,0.88483,0.50817,1.6073,1.03636,1.51686,0.000653025,0.000653025,0.000653025
123,82.7219,1.29864,0.8903,1.26936,0.85177,0.82927,0.90254,0.51374,1.57149,1.04045,1.5343,0.000648071,0.000648071,0.000648071
124,83.3454,1.26795,0.83165,1.25178,0.85538,0.86573,0.91502,0.53279,1.53484,1.01257,1.53483,0.000643101,0.000643101,0.000643101
125,83.9656,1.22376,0.91062,1.27425,0.89564,0.8374,0.92504,0.54992,1.54269,0.99902,1.53736,0.000638115,0.000638115,0.000638115
126,84.6252,1.19521,0.87712,1.22338,0.93352,0.82927,0.92902,0.56033,1.53338,0.97671,1.52172,0.000633115,0.000633115,0.000633115
127,85.2718,1.19414,0.793,1.20003,0.91128,0.80488,0.92209,0.55725,1.53403,0.97392,1.51686,0.000628101,0.000628101,0.000628101
128,85.8928,1.16196,0.78601,1.2015,0.90753,0.80488,0.90689,0.53276,1.56474,0.98828,1.532,0.000623074,0.000623074,0.000623074
129,86.5129,1.21128,0.79266,1.23279,0.85363,0.85348,0.86849,0.48576,1.65446,1.05929,1.60456,0.000618034,0.000618034,0.000618034
130,87.1341,1.22914,0.80065,1.23124,0.8603,0.7561,0.82112,0.45029,1.71899,1.16877,1.6711,0.000612981,0.000612981,0.000612981
131,87.7541,1.22901,0.7834,1.22888,0.83048,0.7561,0.79796,0.43056,1.79115,1.25629,1.73471,0.000607916,0.000607916,0.000607916
132,88.3691,1.34827,0.9511,1.39553,0.84594,0.80488,0.79703,0.42558,1.81389,1.25013,1.76406,0.00060284,0.00060284,0.00060284
133,88.9832,1.33088,1.18516,1.33455,0.83499,0.78049,0.81033,0.43335,1.81097,1.21294,1.80332,0.000597754,0.000597754,0.000597754
134,89.8031,1.24348,1.11683,1.26371,0.80805,0.7561,0.81494,0.44119,1.86509,1.2072,1.87345,0.000592657,0.000592657,0.000592657
135,90.4165,1.26152,0.82621,1.26916,0.80435,0.80224,0.8126,0.43075,1.911,1.20906,1.90402,0.000587551,0.000587551,0.000587551
136,91.0384,1.2527,0.87476,1.27631,0.8309,0.82927,0.80993,0.4118,1.91874,1.2088,1.88432,0.000582435,0.000582435,0.000582435
137,91.6774,1.17725,0.75047,1.17109,0.86743,0.79809,0.80091,0.39289,1.94029,1.24995,1.8392,0.000577311,0.000577311,0.000577311
138,92.3234,1.24251,0.79066,1.23871,0.85724,0.80488,0.80242,0.40456,1.89105,1.23467,1.76593,0.000572179,0.000572179,0.000572179
139,92.9704,1.29691,0.84625,1.28137,0.88516,0.82927,0.83197,0.4516,1.71946,1.15954,1.65214,0.00056704,0.00056704,0.00056704
140,93.6291,1.23196,0.87074,1.23709,0.87639,0.87805,0.85948,0.47871,1.62453,1.1127,1.58624,0.000561894,0.000561894,0.000561894
141,94.2727,1.17291,0.72513,1.18154,0.83092,0.87805,0.83953,0.4952,1.51411,1.06118,1.53763,0.000556742,0.000556742,0.000556742
142,94.9105,1.18425,0.86267,1.22931,0.83719,0.87794,0.84216,0.50366,1.463,1.04904,1.52314,0.000551584,0.000551584,0.000551584
143,95.5414,1.25782,0.82916,1.26834,0.8235,0.79671,0.8174,0.50496,1.47387,1.07116,1.54822,0.000546421,0.000546421,0.000546421
144,96.1688,1.25159,0.77229,1.22006,0.80167,0.80488,0.79551,0.48149,1.47242,1.08971,1.54315,0.000541253,0.000541253,0.000541253
145,96.7907,1.18777,0.77025,1.18831,0.81861,0.80488,0.79716,0.48113,1.44888,1.07091,1.50542,0.000536081,0.000536081,0.000536081
146,97.4116,1.17818,0.74944,1.18191,0.84165,0.78049,0.81977,0.48193,1.43838,1.05815,1.48439,0.000530906,0.000530906,0.000530906
147,98.0309,1.22125,0.75378,1.1872,0.78744,0.82927,0.7949,0.49153,1.43524,1.01407,1.4849,0.000525728,0.000525728,0.000525728
148,98.6552,1.27579,0.80419,1.28422,0.81297,0.84827,0.81871,0.49053,1.48859,0.99616,1.51504,0.000520548,0.000520548,0.000520548
149,99.2737,1.23765,0.84269,1.26767,0.8114,0.83958,0.82301,0.47991,1.51391,0.98724,1.52827,0.000515366,0.000515366,0.000515366
150,99.8999,1.16771,0.7719,1.19926,0.78285,0.87805,0.84165,0.47546,1.58076,1.01242,1.54027,0.000510184,0.000510184,0.000510184
151,100.513,1.20117,0.74952,1.25032,0.84646,0.82927,0.82287,0.43859,1.69247,1.07697,1.58452,0.000505,0.000505,0.000505
152,101.133,1.16006,0.75388,1.19275,0.85772,0.82927,0.82524,0.3965,1.82886,1.1276,1.67418,0.000499816,0.000499816,0.000499816
153,101.756,1.22384,0.7904,1.19747,0.83613,0.80488,0.79456,0.38463,1.89612,1.14314,1.73569,0.000494634,0.000494634,0.000494634
154,102.537,1.18862,0.77418,1.20693,0.85013,0.80488,0.85546,0.4172,1.88969,1.1151,1.73258,0.000489452,0.000489452,0.000489452
155,103.161,1.30733,0.95262,1.37021,0.83901,0.8899,0.89772,0.4668,1.76082,1.03115,1.64225,0.000484272,0.000484272,0.000484272
156,103.783,1.23024,0.79141,1.2329,0.88341,0.92412,0.93042,0.51192,1.63699,0.96632,1.56977,0.000479094,0.000479094,0.000479094
157,104.405,1.24815,0.82342,1.23014,0.90405,0.91934,0.93793,0.56013,1.50647,0.91939,1.50598,0.000473919,0.000473919,0.000473919
158,105.047,1.27911,0.81998,1.28953,0.86445,0.93336,0.9305,0.58694,1.4312,0.91209,1.47316,0.000468747,0.000468747,0.000468747
159,105.686,1.19698,0.7638,1.24459,0.93969,0.82927,0.91693,0.58282,1.39644,0.93224,1.47056,0.000463579,0.000463579,0.000463579
160,106.309,1.28567,0.79198,1.21797,0.91644,0.82927,0.89465,0.56491,1.40996,0.99081,1.48458,0.000458416,0.000458416,0.000458416
161,106.932,1.25064,0.86031,1.29236,0.91877,0.82764,0.85468,0.53144,1.44384,1.03958,1.5075,0.000453258,0.000453258,0.000453258
162,107.557,1.24012,0.76507,1.21333,0.90661,0.80488,0.84008,0.51409,1.47817,1.05884,1.52947,0.000448106,0.000448106,0.000448106
163,108.181,1.1994,0.76576,1.21105,0.89641,0.80488,0.8264,0.50669,1.51779,1.07094,1.54775,0.00044296,0.00044296,0.00044296
164,108.805,1.21587,0.89431,1.24933,0.87155,0.82927,0.82324,0.48808,1.53786,1.08641,1.56505,0.000437821,0.000437821,0.000437821
165,109.434,1.18513,0.74656,1.17957,0.85833,0.82927,0.83078,0.48744,1.53186,1.10429,1.57184,0.000432689,0.000432689,0.000432689
166,110.14,1.1693,0.72964,1.20098,0.8493,0.80488,0.84175,0.50564,1.50077,1.09391,1.55539,0.000427565,0.000427565,0.000427565
167,110.835,1.19429,0.78101,1.22241,0.84565,0.82927,0.86113,0.51705,1.5056,1.06146,1.56129,0.000422449,0.000422449,0.000422449
168,111.539,1.13565,0.7526,1.17743,0.86609,0.80488,0.85476,0.51823,1.51625,1.0386,1.56288,0.000417343,0.000417343,0.000417343
169,112.186,1.17627,0.71752,1.15131,0.90053,0.82927,0.87711,0.52163,1.51488,1.00194,1.53688,0.000412246,0.000412246,0.000412246
170,112.8,1.19749,0.89419,1.26305,0.91619,0.80001,0.90758,0.55125,1.44261,0.9523,1.4769,0.00040716,0.00040716,0.00040716
171,113.425,1.27466,0.90714,1.27647,0.89411,0.82927,0.91032,0.55159,1.45878,0.93568,1.47356,0.000402084,0.000402084,0.000402084
172,114.042,1.25613,0.75079,1.23562,0.91849,0.82458,0.88994,0.53482,1.46029,0.93705,1.4665,0.000397019,0.000397019,0.000397019
173,114.656,1.17391,0.73531,1.17983,0.85073,0.83413,0.89151,0.52977,1.49605,0.95003,1.48316,0.000391966,0.000391966,0.000391966
174,115.27,1.17989,0.74933,1.22351,0.8566,0.87428,0.87832,0.52948,1.49719,0.96147,1.4891,0.000386926,0.000386926,0.000386926
175,116.048,1.20527,0.72126,1.18696,0.85551,0.87805,0.87676,0.53236,1.50462,0.96827,1.49736,0.000381899,0.000381899,0.000381899
176,116.662,1.17919,0.7798,1.19266,0.80726,0.91948,0.87364,0.5443,1.47074,0.95178,1.48839,0.000376885,0.000376885,0.000376885
177,117.279,1.14253,0.72905,1.20076,0.80371,0.92683,0.87775,0.55867,1.44335,0.92419,1.47992,0.000371885,0.000371885,0.000371885
178,117.895,1.16748,0.76636,1.23186,0.82078,0.92683,0.88385,0.55548,1.41305,0.89415,1.46644,0.000366899,0.000366899,0.000366899
179,118.512,1.14285,0.69573,1.18076,0.81865,0.92683,0.88962,0.56004,1.38698,0.8766,1.46121,0.000361929,0.000361929,0.000361929
180,119.127,1.13212,0.70023,1.18357,0.82829,0.94136,0.89258,0.54718,1.39595,0.86951,1.46292,0.000356975,0.000356975,0.000356975
181,119.74,1.17462,0.70786,1.19942,0.80886,0.95122,0.89947,0.54376,1.431,0.87587,1.47692,0.000352037,0.000352037,0.000352037
182,120.355,1.22884,0.90424,1.25198,0.87955,0.82927,0.90116,0.54088,1.45066,0.8776,1.48377,0.000347115,0.000347115,0.000347115
183,120.966,1.14957,0.77257,1.19459,0.85426,0.85366,0.89976,0.54539,1.44479,0.87692,1.48528,0.000342211,0.000342211,0.000342211
184,121.578,1.12463,0.77646,1.21498,0.82237,0.90338,0.88942,0.53505,1.42998,0.91714,1.48495,0.000337325,0.000337325,0.000337325
