epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,123.332,1.45265,0.93428,1.31325,0.81867,0.82927,0.81918,0.42321,1.74945,1.15946,1.63174,0.00050775,0.00050775,0.00050775
181,123.964,1.46216,0.91594,1.28133,0.75801,0.85366,0.82601,0.41472,1.80904,1.16076,1.6603,0.000505,0.000505,0.000505
182,124.604,1.41704,1.01421,1.34119,0.80735,0.80488,0.82351,0.42973,1.80482,1.13305,1.66658,0.00050225,0.00050225,0.00050225
183,125.248,1.51876,1.01198,1.34945,0.77491,0.83979,0.82199,0.42669,1.81972,1.13259,1.67044,0.0004995,0.0004995,0.0004995
184,125.891,1.43656,0.91623,1.25625,0.73982,0.8323,0.79483,0.40397,1.83439,1.19292,1.68093,0.00049675,0.00049675,0.00049675
185,126.527,1.50156,0.97044,1.29744,0.6958,0.83694,0.76767,0.39669,1.79419,1.28024,1.67105,0.000494,0.000494,0.000494
186,127.17,1.37762,0.93982,1.32904,0.71408,0.79203,0.73832,0.40364,1.71948,1.31257,1.6449,0.00049125,0.00049125,0.00049125
187,127.817,1.40237,0.94984,1.30978,0.69471,0.7771,0.72833,0.4064,1.67986,1.31779,1.6428,0.0004885,0.0004885,0.0004885
188,128.618,1.50843,0.96349,1.29423,0.81114,0.7333,0.75274,0.4288,1.63233,1.26907,1.63241,0.00048575,0.00048575,0.00048575
189,129.294,1.51384,1.00038,1.33562,0.79357,0.80488,0.77796,0.42784,1.62025,1.22532,1.63884,0.000483,0.000483,0.000483
190,129.97,1.39571,0.85648,1.21118,0.8309,0.83909,0.79877,0.45313,1.58439,1.154,1.62351,0.00048025,0.00048025,0.00048025
191,130.635,1.39433,0.94845,1.28395,0.80718,0.85366,0.80372,0.44819,1.54111,1.12488,1.61152,0.0004775,0.0004775,0.0004775
192,131.29,1.47052,0.92268,1.28926,0.82628,0.85366,0.8196,0.46285,1.50584,1.09376,1.59846,0.00047475,0.00047475,0.00047475
193,131.936,1.48558,0.95805,1.29371,0.80861,0.85366,0.824,0.4802,1.4681,1.08345,1.58389,0.000472,0.000472,0.000472
194,132.6,1.56416,0.96614,1.2745,0.80882,0.85366,0.82222,0.46848,1.45996,1.07696,1.58478,0.00046925,0.00046925,0.00046925
195,133.245,1.38366,0.88296,1.25719,0.80846,0.85366,0.80536,0.46612,1.46611,1.08788,1.58675,0.0004665,0.0004665,0.0004665
196,133.882,1.38771,0.84782,1.24814,0.78829,0.81749,0.78574,0.45769,1.50014,1.13715,1.6,0.00046375,0.00046375,0.00046375
197,134.527,1.48001,0.92161,1.2839,0.79233,0.78049,0.74868,0.43519,1.58125,1.19114,1.62247,0.000461,0.000461,0.000461
198,135.324,1.35183,0.83136,1.20934,0.77245,0.74533,0.74701,0.42052,1.6459,1.22186,1.64496,0.00045825,0.00045825,0.00045825
199,135.963,1.42449,0.8698,1.27778,0.74588,0.7561,0.74984,0.41808,1.69239,1.22908,1.66216,0.0004555,0.0004555,0.0004555
200,136.606,1.46171,0.89054,1.28471,0.74881,0.78049,0.7544,0.41479,1.72548,1.23516,1.68287,0.00045275,0.00045275,0.00045275
201,137.245,1.38219,1.1183,1.2911,0.76149,0.80488,0.78125,0.43682,1.66754,1.17729,1.66204,0.00045,0.00045,0.00045
202,137.886,1.51379,1.14131,1.47364,0.83076,0.80488,0.80193,0.44736,1.62946,1.15301,1.65735,0.00044725,0.00044725,0.00044725
203,138.527,1.40241,0.84863,1.22795,0.82609,0.78049,0.80174,0.44924,1.62054,1.16768,1.66936,0.0004445,0.0004445,0.0004445
204,139.164,1.4267,1.03019,1.36408,0.75649,0.82927,0.80305,0.44394,1.61304,1.19715,1.67292,0.00044175,0.00044175,0.00044175
205,139.808,1.46186,0.92401,1.31233,0.79422,0.78049,0.77674,0.42809,1.59256,1.26231,1.66789,0.000439,0.000439,0.000439
206,140.448,1.38418,0.94274,1.29403,0.77953,0.77625,0.77876,0.42372,1.54802,1.28128,1.63387,0.00043625,0.00043625,0.00043625
207,141.092,1.34062,0.87048,1.26231,0.81731,0.78049,0.78332,0.43764,1.56313,1.26105,1.63874,0.0004335,0.0004335,0.0004335
208,141.738,1.43822,0.9264,1.32469,0.84094,0.77381,0.78971,0.43353,1.61462,1.22555,1.65258,0.00043075,0.00043075,0.00043075
209,142.38,1.50798,0.97247,1.32518,0.82879,0.82653,0.80776,0.43436,1.6304,1.19848,1.64874,0.000428,0.000428,0.000428
210,143.02,1.52587,0.98665,1.33581,0.82695,0.82927,0.80441,0.4304,1.64262,1.14721,1.65371,0.00042525,0.00042525,0.00042525
211,143.661,1.45038,0.90316,1.29432,0.84084,0.80488,0.83661,0.44377,1.68499,1.11588,1.6726,0.0004225,0.0004225,0.0004225
212,144.309,1.45784,0.95879,1.31096,0.87005,0.82927,0.83689,0.43918,1.69624,1.09703,1.68306,0.00041975,0.00041975,0.00041975
213,144.974,1.41301,0.83438,1.20321,0.85261,0.85366,0.85002,0.4481,1.6602,1.08236,1.66868,0.000417,0.000417,0.000417
214,145.646,1.47841,1.15659,1.39134,0.89177,0.85366,0.86028,0.45674,1.59829,1.06322,1.64103,0.00041425,0.00041425,0.00041425
215,146.287,1.37392,0.86112,1.25843,0.86441,0.85366,0.85797,0.47035,1.56585,1.05675,1.62158,0.0004115,0.0004115,0.0004115
216,146.935,1.52178,0.95369,1.36699,0.85692,0.87649,0.85679,0.4755,1.55974,1.07197,1.63226,0.00040875,0.00040875,0.00040875
217,147.577,1.44957,0.92977,1.27399,0.87369,0.87805,0.85253,0.46531,1.58204,1.09999,1.65767,0.000406,0.000406,0.000406
218,148.376,1.45506,0.96632,1.39881,0.89217,0.78049,0.83013,0.44504,1.66148,1.14119,1.71841,0.00040325,0.00040325,0.00040325
219,149.032,1.43747,0.91242,1.26927,0.863,0.76835,0.81735,0.42102,1.723,1.1881,1.76028,0.0004005,0.0004005,0.0004005
220,149.699,1.43984,0.89971,1.28588,0.74427,0.80488,0.74915,0.39197,1.75174,1.24127,1.78447,0.00039775,0.00039775,0.00039775
221,150.348,1.43743,0.95072,1.32993,0.76656,0.801,0.74782,0.38143,1.72866,1.23903,1.7685,0.000395,0.000395,0.000395
222,150.982,1.44509,0.90293,1.26747,0.77915,0.77454,0.74582,0.3848,1.68715,1.22752,1.72521,0.00039225,0.00039225,0.00039225
223,151.626,1.40237,0.88981,1.26591,0.74991,0.8045,0.74724,0.40338,1.61064,1.18004,1.67316,0.0003895,0.0003895,0.0003895
224,152.283,1.37594,0.86743,1.30506,0.79435,0.85366,0.77166,0.43592,1.55873,1.12428,1.63564,0.00038675,0.00038675,0.00038675
225,152.939,1.60334,1.00252,1.32741,0.85346,0.85232,0.82669,0.47436,1.53245,1.06872,1.6146,0.000384,0.000384,0.000384
226,153.583,1.41245,0.86486,1.28711,0.8532,0.85058,0.84978,0.47252,1.55195,1.0517,1.61458,0.00038125,0.00038125,0.00038125
227,154.213,1.36973,0.81893,1.31722,0.83742,0.87946,0.87046,0.48576,1.57084,1.03539,1.60718,0.0003785,0.0003785,0.0003785
228,154.879,1.56634,0.88977,1.23746,0.86352,0.87805,0.87471,0.49132,1.56185,1.0161,1.58778,0.00037575,0.00037575,0.00037575
229,155.538,1.44815,0.86175,1.25795,0.8767,0.82927,0.87023,0.49791,1.54892,1.0122,1.57512,0.000373,0.000373,0.000373
230,156.203,1.46493,0.85936,1.26924,0.8735,0.84226,0.87448,0.50417,1.52517,0.99874,1.56276,0.00037025,0.00037025,0.00037025
231,156.864,1.53308,1.05871,1.4077,0.87691,0.82927,0.87256,0.51795,1.50484,0.99329,1.56389,0.0003675,0.0003675,0.0003675
232,157.526,1.44167,0.86852,1.32944,0.83808,0.87805,0.86641,0.51227,1.4832,1.01862,1.56115,0.00036475,0.00036475,0.00036475
233,158.165,1.38627,0.92057,1.24693,0.86781,0.8007,0.83244,0.49151,1.49176,1.05996,1.57061,0.000362,0.000362,0.000362
234,158.797,1.40433,0.87772,1.27833,0.84463,0.79567,0.81647,0.47279,1.5004,1.10862,1.58623,0.00035925,0.00035925,0.00035925
235,159.461,1.52187,1.02526,1.33158,0.8432,0.78708,0.80342,0.47242,1.50019,1.12424,1.58808,0.0003565,0.0003565,0.0003565
236,160.112,1.50973,1.00108,1.36267,0.83948,0.76548,0.79719,0.46558,1.4895,1.13624,1.59102,0.00035375,0.00035375,0.00035375
237,160.747,1.39422,0.93147,1.33987,0.85943,0.7561,0.7924,0.46858,1.46025,1.13378,1.57892,0.000351,0.000351,0.000351
238,161.377,1.32348,0.87359,1.2668,0.86804,0.70732,0.78487,0.46064,1.462,1.12531,1.56652,0.00034825,0.00034825,0.00034825
239,162.177,1.47342,1.04101,1.35954,0.86988,0.70732,0.78458,0.45859,1.51197,1.11525,1.57311,0.0003455,0.0003455,0.0003455
240,162.823,1.37242,0.92333,1.31905,0.87164,0.70732,0.78393,0.44315,1.58034,1.10286,1.58902,0.00034275,0.00034275,0.00034275
241,163.461,1.30671,0.85566,1.23892,0.87369,0.70732,0.77282,0.42742,1.64873,1.15052,1.61831,0.00034,0.00034,0.00034
242,164.155,1.37803,0.89185,1.27571,0.87128,0.70732,0.77141,0.41504,1.66533,1.17253,1.63459,0.00033725,0.00033725,0.00033725
243,164.865,1.34713,0.81281,1.22751,0.85622,0.72633,0.76611,0.41916,1.65226,1.16085,1.63654,0.0003345,0.0003345,0.0003345
244,165.556,1.50254,0.89382,1.28659,0.85616,0.726,0.76039,0.41725,1.63197,1.15177,1.64735,0.00033175,0.00033175,0.00033175
245,166.256,1.41511,0.83429,1.25133,0.83772,0.75548,0.77085,0.43141,1.58737,1.14091,1.64856,0.000329,0.000329,0.000329
246,166.887,1.47436,0.96982,1.3189,0.83192,0.7561,0.78807,0.44557,1.5483,1.13306,1.64352,0.00032625,0.00032625,0.00032625
247,167.516,1.39468,0.84181,1.27426,0.83114,0.7561,0.79238,0.4699,1.48698,1.10305,1.59887,0.0003235,0.0003235,0.0003235
248,168.149,1.37892,0.80808,1.265,0.84163,0.77778,0.78287,0.46382,1.45164,1.09658,1.57055,0.00032075,0.00032075,0.00032075
249,168.804,1.39494,0.83438,1.27176,0.83746,0.73171,0.75905,0.46569,1.44139,1.15531,1.5777,0.000318,0.000318,0.000318
250,169.471,1.37638,0.83356,1.23692,0.80992,0.72757,0.71351,0.4364,1.45062,1.24297,1.57838,0.00031525,0.00031525,0.00031525
251,170.12,1.5155,0.88362,1.2408,0.78203,0.70732,0.67975,0.41836,1.46435,1.31606,1.5906,0.0003125,0.0003125,0.0003125
252,170.773,1.44003,0.83472,1.2475,0.77868,0.70732,0.66869,0.39845,1.50634,1.37104,1.61843,0.00030975,0.00030975,0.00030975
253,171.413,1.38617,0.88057,1.24189,0.78145,0.69783,0.67703,0.39962,1.51537,1.37405,1.60775,0.000307,0.000307,0.000307
254,172.054,1.3806,0.86657,1.26354,0.76492,0.73171,0.69975,0.41725,1.48953,1.30027,1.58626,0.00030425,0.00030425,0.00030425
255,172.689,1.28503,0.82693,1.28668,0.8034,0.73171,0.74814,0.44047,1.45967,1.21387,1.55053,0.0003015,0.0003015,0.0003015
256,173.324,1.40741,0.85695,1.24649,0.83916,0.80488,0.8007,0.47961,1.43267,1.11157,1.53736,0.00029875,0.00029875,0.00029875
257,173.96,1.37639,0.82166,1.28268,0.88865,0.82927,0.82818,0.50797,1.43168,1.05367,1.5302,0.000296,0.000296,0.000296
258,174.594,1.62765,0.92746,1.24463,0.90788,0.82927,0.84249,0.50015,1.47214,1.01378,1.55392,0.00029325,0.00029325,0.00029325
259,175.424,1.38152,1.02227,1.33951,0.92102,0.85324,0.84758,0.48527,1.56226,1.01913,1.59482,0.0002905,0.0002905,0.0002905
260,176.076,1.44715,0.85692,1.28295,0.87398,0.82927,0.84765,0.47516,1.61402,1.01615,1.61608,0.00028775,0.00028775,0.00028775
261,176.723,1.41936,0.84576,1.26708,0.81194,0.84258,0.8395,0.46124,1.67428,1.02133,1.64387,0.000285,0.000285,0.000285
262,177.369,1.44968,0.82894,1.21222,0.86736,0.80488,0.83559,0.46032,1.67074,1.04698,1.63546,0.00028225,0.00028225,0.00028225
263,178.01,1.40974,0.90956,1.26259,0.89008,0.79013,0.83699,0.46482,1.61496,1.05379,1.59836,0.0002795,0.0002795,0.0002795
264,178.648,1.43517,0.93048,1.3164,0.84303,0.80488,0.84098,0.48354,1.54957,1.04045,1.55786,0.00027675,0.00027675,0.00027675
265,179.279,1.39712,0.85589,1.28553,0.82644,0.8131,0.83958,0.50924,1.47431,1.04022,1.51983,0.000274,0.000274,0.000274
266,179.912,1.44268,0.85557,1.31513,0.83129,0.80488,0.83838,0.51584,1.4289,1.02659,1.5014,0.00027125,0.00027125,0.00027125
267,180.558,1.40398,0.8323,1.26483,0.84376,0.80488,0.83141,0.51377,1.40381,1.03877,1.50045,0.0002685,0.0002685,0.0002685
268,181.193,1.50853,0.95128,1.28247,0.8025,0.79297,0.81468,0.50566,1.42425,1.04657,1.52281,0.00026575,0.00026575,0.00026575
269,181.828,1.47239,0.86021,1.39843,0.81535,0.78049,0.81409,0.49431,1.44234,1.03567,1.54415,0.000263,0.000263,0.000263
270,182.456,1.36257,0.98954,1.3441,0.84896,0.78049,0.82138,0.49477,1.47249,1.03037,1.57095,0.00026025,0.00026025,0.00026025
271,183.091,1.49541,1.15278,1.36942,0.86326,0.80488,0.82412,0.49515,1.48454,1.02352,1.58856,0.0002575,0.0002575,0.0002575
272,183.719,1.44692,0.88746,1.33693,0.86485,0.80488,0.82343,0.47844,1.50516,1.0247,1.61341,0.00025475,0.00025475,0.00025475
273,184.357,1.41061,0.85971,1.33138,0.86552,0.785,0.82906,0.48293,1.52975,1.04383,1.63156,0.000252,0.000252,0.000252
274,184.994,1.41916,0.84625,1.28024,0.8233,0.79565,0.80433,0.46897,1.49758,1.05652,1.61546,0.00024925,0.00024925,0.00024925
275,185.624,1.53942,0.92414,1.32531,0.81838,0.78049,0.76942,0.45473,1.48479,1.06603,1.61058,0.0002465,0.0002465,0.0002465
276,186.254,1.35774,0.88128,1.25845,0.78536,0.82927,0.76828,0.46697,1.44289,1.07572,1.59345,0.00024375,0.00024375,0.00024375
277,186.89,1.31507,0.80741,1.25801,0.77023,0.81776,0.76481,0.46518,1.42888,1.09316,1.5889,0.000241,0.000241,0.000241
278,187.529,1.47127,0.90739,1.29582,0.76699,0.80488,0.7548,0.45922,1.41954,1.11189,1.58952,0.00023825,0.00023825,0.00023825
279,188.164,1.50672,0.96876,1.38635,0.78523,0.82927,0.74609,0.45491,1.41727,1.1171,1.59376,0.0002355,0.0002355,0.0002355
280,188.957,1.3728,0.82416,1.23911,0.79006,0.82617,0.74257,0.46179,1.41325,1.13705,1.59631,0.00023275,0.00023275,0.00023275
281,189.591,1.34903,0.8343,1.22907,0.76503,0.80488,0.73564,0.44642,1.44281,1.18609,1.62264,0.00023,0.00023,0.00023
282,190.229,1.41564,0.83054,1.30298,0.77623,0.76157,0.74017,0.45659,1.44952,1.17707,1.62916,0.00022725,0.00022725,0.00022725
283,190.869,1.378,0.86808,1.24913,0.78997,0.7561,0.73694,0.4545,1.4515,1.16375,1.64187,0.0002245,0.0002245,0.0002245
284,191.503,1.29935,0.81934,1.23502,0.82375,0.73171,0.74672,0.44887,1.44292,1.1414,1.63138,0.00022175,0.00022175,0.00022175
285,192.142,1.52579,0.88768,1.30885,0.7851,0.7561,0.74367,0.44981,1.43691,1.0937,1.6241,0.000219,0.000219,0.000219
286,192.776,1.40379,0.88327,1.26194,0.8097,0.7561,0.75677,0.45446,1.42578,1.05848,1.61777,0.00021625,0.00021625,0.00021625
287,193.415,1.45797,0.84083,1.21948,0.76322,0.7863,0.7736,0.466,1.43026,1.03319,1.6129,0.0002135,0.0002135,0.0002135
288,194.044,1.46027,1.14854,1.40228,0.76945,0.81415,0.79392,0.47282,1.43918,1.01226,1.61827,0.00021075,0.00021075,0.00021075
289,194.672,1.28481,0.74971,1.16687,0.81965,0.77603,0.78219,0.46973,1.44308,1.00535,1.62047,0.000208,0.000208,0.000208
290,195.307,1.28766,0.75593,1.18841,0.82212,0.78923,0.78638,0.46565,1.4707,1.00665,1.63347,0.00020525,0.00020525,0.00020525
291,195.94,1.37035,0.87044,1.25572,0.82406,0.79978,0.81864,0.47664,1.49822,1.01861,1.64642,0.0002025,0.0002025,0.0002025
292,196.574,1.43522,0.85302,1.24434,0.8247,0.80324,0.82451,0.48103,1.51198,1.01379,1.64567,0.00019975,0.00019975,0.00019975
293,197.203,1.35125,0.78383,1.2077,0.80004,0.78049,0.81555,0.47699,1.52166,1.03341,1.64182,0.000197,0.000197,0.000197
294,197.848,1.42406,0.91362,1.29518,0.83216,0.78049,0.81935,0.47875,1.51203,1.02465,1.6253,0.00019425,0.00019425,0.00019425
295,198.488,1.42169,0.85275,1.26126,0.86767,0.79975,0.81205,0.47643,1.48795,1.02549,1.59913,0.0001915,0.0001915,0.0001915
296,199.125,1.32941,0.88783,1.2672,0.86012,0.80488,0.80316,0.47389,1.46214,1.01689,1.58049,0.00018875,0.00018875,0.00018875
297,199.761,1.40017,0.85404,1.26225,0.85823,0.80488,0.80483,0.48774,1.45083,1.00593,1.57268,0.000186,0.000186,0.000186
298,200.389,1.37843,0.84764,1.27555,0.85212,0.80488,0.82254,0.49219,1.44038,1.00134,1.56419,0.00018325,0.00018325,0.00018325
299,201.029,1.3623,0.86103,1.31904,0.85723,0.80488,0.81909,0.50359,1.4346,1.00905,1.55713,0.0001805,0.0001805,0.0001805
300,201.821,1.284,0.7695,1.19949,0.8452,0.80488,0.82238,0.50711,1.41534,1.001,1.545,0.00017775,0.00017775,0.00017775
301,202.476,1.44125,0.84485,1.25393,0.8491,0.82358,0.84102,0.51718,1.39401,0.99388,1.5348,0.000175,0.000175,0.000175
302,203.135,1.39559,0.81785,1.2508,0.85074,0.83419,0.844,0.51153,1.37594,0.98831,1.52444,0.00017225,0.00017225,0.00017225
303,203.77,1.32745,0.89096,1.20815,0.81112,0.83804,0.83958,0.51687,1.38453,1.00296,1.52634,0.0001695,0.0001695,0.0001695
304,204.404,1.52497,0.86584,1.24085,0.88482,0.7496,0.83383,0.51369,1.39467,1.0036,1.52822,0.00016675,0.00016675,0.00016675
305,205.043,1.39432,0.86282,1.25291,0.88499,0.75084,0.82336,0.50405,1.41659,1.01107,1.53509,0.000164,0.000164,0.000164
306,205.675,1.38786,0.80754,1.23781,0.88503,0.75112,0.83136,0.50341,1.43077,0.9835,1.54048,0.00016125,0.00016125,0.00016125
307,206.31,1.44043,0.86601,1.25564,0.79336,0.85366,0.83694,0.49772,1.45356,0.97102,1.55659,0.0001585,0.0001585,0.0001585
308,206.942,1.36686,0.79745,1.22135,0.7944,0.84823,0.8559,0.5026,1.43433,0.95189,1.55351,0.00015575,0.00015575,0.00015575
309,207.573,1.28215,0.76837,1.21895,0.83103,0.83982,0.86839,0.51307,1.40797,0.94156,1.54883,0.000153,0.000153,0.000153
310,208.211,1.29941,0.76127,1.19027,0.79227,0.85366,0.84663,0.51038,1.40138,0.96021,1.55369,0.00015025,0.00015025,0.00015025
311,208.844,1.28752,0.77227,1.20047,0.86369,0.77287,0.84877,0.50155,1.41432,0.97654,1.56612,0.0001475,0.0001475,0.0001475
312,209.478,1.29459,0.77976,1.23592,0.86106,0.78049,0.85367,0.50803,1.42154,0.96831,1.57328,0.00014475,0.00014475,0.00014475
313,210.112,1.43867,0.85821,1.30255,0.86359,0.78049,0.85284,0.50669,1.42899,0.97131,1.57633,0.000142,0.000142,0.000142
314,210.741,1.3237,0.79514,1.23725,0.82508,0.85366,0.8577,0.51572,1.42911,0.98218,1.57542,0.00013925,0.00013925,0.00013925
315,211.384,1.33633,0.76924,1.21273,0.83486,0.80488,0.86111,0.51631,1.41941,0.97034,1.5665,0.0001365,0.0001365,0.0001365
316,212.019,1.36111,0.78796,1.24624,0.82413,0.85366,0.84389,0.51313,1.41028,0.98347,1.55343,0.00013375,0.00013375,0.00013375
317,212.657,1.39797,0.81709,1.247,0.80751,0.85366,0.83589,0.50893,1.3977,0.99581,1.54096,0.000131,0.000131,0.000131
318,213.289,1.3209,0.79874,1.22011,0.83045,0.82927,0.83746,0.51876,1.39568,0.98865,1.5358,0.00012825,0.00012825,0.00012825
319,213.925,1.36436,0.77993,1.21536,0.87153,0.82738,0.84602,0.52351,1.39561,0.98648,1.5337,0.0001255,0.0001255,0.0001255
320,214.574,1.34922,0.82313,1.25935,0.87129,0.82565,0.83838,0.51494,1.40195,0.99811,1.53909,0.00012275,0.00012275,0.00012275
321,215.347,1.26489,0.75308,1.22149,0.87122,0.82513,0.82656,0.50516,1.41872,1.0009,1.55081,0.00012,0.00012,0.00012
322,215.98,1.41711,0.80553,1.20161,0.87119,0.82488,0.83423,0.50619,1.43623,1.02551,1.55613,0.00011725,0.00011725,0.00011725
323,216.609,1.36128,1.11376,1.34104,0.87169,0.82849,0.83017,0.49313,1.43155,1.01367,1.56063,0.0001145,0.0001145,0.0001145
324,217.253,1.37976,0.79851,1.22369,0.84783,0.81553,0.83478,0.49275,1.44036,1.04079,1.56436,0.00011175,0.00011175,0.00011175
325,217.887,1.3761,0.79655,1.25836,0.87122,0.82513,0.8368,0.48847,1.44204,1.03772,1.56944,0.000109,0.000109,0.000109
326,218.571,1.3245,0.78537,1.24493,0.87126,0.82542,0.82673,0.48137,1.44105,1.03797,1.57057,0.00010625,0.00010625,0.00010625
327,219.242,1.35954,0.82007,1.25845,0.84631,0.82927,0.82919,0.49004,1.43712,1.02542,1.57227,0.0001035,0.0001035,0.0001035
328,219.915,1.34219,0.77023,1.23777,0.84924,0.82444,0.83638,0.49062,1.44737,1.01798,1.57839,0.00010075,0.00010075,0.00010075
329,220.577,1.28817,0.73403,1.1818,0.83073,0.80488,0.83457,0.50217,1.44893,1.02377,1.58244,9.8e-05,9.8e-05,9.8e-05
330,221.236,1.43609,0.8528,1.31567,0.83199,0.80488,0.83156,0.50289,1.44353,1.02842,1.58137,9.525e-05,9.525e-05,9.525e-05
331,221.947,1.3271,0.83087,1.21922,0.82612,0.81129,0.83113,0.50238,1.44577,1.02568,1.58123,9.25e-05,9.25e-05,9.25e-05
332,222.71,1.40135,0.83597,1.3213,0.84568,0.802,0.8378,0.50511,1.46443,1.01478,1.59305,8.975e-05,8.975e-05,8.975e-05
333,223.397,1.31089,0.84761,1.26028,0.82754,0.81936,0.83575,0.5018,1.46589,1.02097,1.60046,8.7e-05,8.7e-05,8.7e-05
334,224.036,1.30301,0.78189,1.20959,0.82495,0.80458,0.82481,0.49316,1.48158,1.03364,1.61165,8.425e-05,8.425e-05,8.425e-05
335,224.673,1.37676,0.85401,1.28398,0.85715,0.7561,0.80049,0.48056,1.50216,1.062,1.62433,8.15e-05,8.15e-05,8.15e-05
336,225.317,1.40022,0.8521,1.28722,0.88527,0.75285,0.80237,0.47423,1.51059,1.08529,1.63408,7.875e-05,7.875e-05,7.875e-05
337,225.956,1.31513,0.77745,1.21968,0.85008,0.7561,0.77872,0.45586,1.52759,1.08531,1.64805,7.6e-05,7.6e-05,7.6e-05
338,226.608,1.47762,0.91162,1.2622,0.77929,0.77516,0.75564,0.44403,1.53709,1.09386,1.65833,7.325e-05,7.325e-05,7.325e-05
339,227.247,1.40354,0.88815,1.30081,0.77904,0.77406,0.74049,0.44302,1.53111,1.10748,1.65279,7.05e-05,7.05e-05,7.05e-05
340,227.881,1.31099,0.76717,1.2119,0.77885,0.7732,0.73586,0.44166,1.52873,1.12463,1.651,6.775e-05,6.775e-05,6.775e-05
341,228.675,1.43895,0.90667,1.34656,0.77915,0.77454,0.74376,0.44636,1.52692,1.11477,1.64697,6.5e-05,6.5e-05,6.5e-05
342,229.302,1.29009,0.76964,1.22986,0.7792,0.77476,0.746,0.44714,1.51555,1.10777,1.63842,6.225e-05,6.225e-05,6.225e-05
343,229.94,1.28956,0.72876,1.20775,0.77931,0.77525,0.7342,0.43625,1.52096,1.12415,1.64059,5.95e-05,5.95e-05,5.95e-05
344,230.57,1.28868,0.77468,1.20235,0.77903,0.77403,0.72419,0.43253,1.5156,1.14718,1.641,5.675e-05,5.675e-05,5.675e-05
345,231.202,1.38361,0.79805,1.24789,0.82157,0.73171,0.76665,0.46077,1.50212,1.11486,1.62936,5.4e-05,5.4e-05,5.4e-05
346,231.845,1.33289,0.7982,1.28102,0.85307,0.7561,0.77258,0.4702,1.48647,1.11412,1.61556,5.125e-05,5.125e-05,5.125e-05
347,232.484,1.32882,0.74465,1.18735,0.84895,0.7561,0.78115,0.46508,1.47962,1.09779,1.6112,4.85e-05,4.85e-05,4.85e-05
348,233.117,1.31658,0.75833,1.18026,0.85384,0.7561,0.78202,0.46892,1.47306,1.08077,1.60391,4.575e-05,4.575e-05,4.575e-05
349,233.748,1.40113,0.86472,1.34909,0.88097,0.7561,0.79842,0.47651,1.47025,1.07803,1.59808,4.3e-05,4.3e-05,4.3e-05
350,234.377,1.30381,0.81776,1.25323,0.87974,0.7561,0.79808,0.47805,1.46613,1.06636,1.58971,4.025e-05,4.025e-05,4.025e-05
351,235.473,1.14174,0.73247,1.18678,0.79426,0.80488,0.79518,0.48071,1.46331,1.04831,1.5927,3.75e-05,3.75e-05,3.75e-05
352,236.128,1.18085,0.7754,1.19716,0.84109,0.77468,0.78735,0.4765,1.44783,1.05701,1.58461,3.475e-05,3.475e-05,3.475e-05
353,236.759,1.14191,0.7436,1.21981,0.80512,0.80612,0.8016,0.48716,1.43687,1.04921,1.57338,3.2e-05,3.2e-05,3.2e-05
354,237.391,1.26569,0.82187,1.17305,0.76242,0.78277,0.78556,0.47635,1.43227,1.06645,1.57282,2.925e-05,2.925e-05,2.925e-05
355,238.031,1.14436,0.70288,1.1757,0.77422,0.75282,0.74851,0.45633,1.43667,1.09874,1.57967,2.65e-05,2.65e-05,2.65e-05
356,238.666,1.35643,0.99632,1.28989,0.769,0.78049,0.75087,0.45914,1.44389,1.11061,1.58523,2.375e-05,2.375e-05,2.375e-05
357,239.306,1.11973,0.74152,1.1814,0.79932,0.77725,0.78335,0.47791,1.44311,1.08655,1.58108,2.1e-05,2.1e-05,2.1e-05
358,239.946,1.16089,0.77008,1.19311,0.79871,0.77436,0.79298,0.48126,1.44681,1.07391,1.58333,1.825e-05,1.825e-05,1.825e-05
359,240.586,1.32758,0.83986,1.29148,0.79661,0.78049,0.7842,0.47778,1.45422,1.10324,1.59192,1.55e-05,1.55e-05,1.55e-05
360,241.222,1.15075,0.7649,1.20732,0.79456,0.75471,0.75199,0.46011,1.44075,1.11557,1.58614,1.275e-05,1.275e-05,1.275e-05
